Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3a6bc4a8a26affa37061133811de98665a410f32a2dcd78f003e0f167279c637,2015-11,Surrey Police,Surrey Police,-0.648511,51.337113,On or near BURNET CLOSE,E01030806,Surrey Heath 006C,Investigation complete; no suspect identified
fb5266d576e1915c58d04ef0853e3d69f8d6a99e10e1833921e0e85ac74f79e8,2015-11,Surrey Police,Surrey Police,-0.733819,51.291549,On or near SHERRARD WAY,E01030782,Surrey Heath 012A,Investigation complete; no suspect identified
c1a4438c278debc3749d1621f3f4e7c9ae474a634ea784df5887f1dd5ddd799d,2015-11,Surrey Police,Surrey Police,-0.743013,51.342454,On or near CROMWELL ROAD,E01030801,Surrey Heath 004D,Investigation complete; no suspect identified
7365a9f099c3d0518d91474d5ab490d85aafce28651b29f0aa1dc039215ac9d4,2015-11,Surrey Police,Surrey Police,-0.719447,51.347270,On or near KINGSWOOD CLOSE,E01030786,Surrey Heath 004A,Investigation complete; no suspect identified
0824d9912ceda88759d6c82c4c296583be30fb223788dc12984d438edfeaaa48,2015-11,Surrey Police,Surrey Police,-0.723615,51.351273,On or near BRACKNELL CLOSE,E01030788,Surrey Heath 004C,Investigation complete; no suspect identified
fc923a495dc99cb1db3cfc8412f32aee4babd191e4faa213c8022209ef2a299e,2015-11,Surrey Police,Surrey Police,-0.753683,51.320672,On or near JAMES ROAD,E01030805,Surrey Heath 008F,Investigation complete; no suspect identified
56457f272716b8016ab99fde8cf09f117bb7b994aef896b7bdec965712455d27,2015-11,Surrey Police,Surrey Police,-0.753683,51.320672,On or near JAMES ROAD,E01030805,Surrey Heath 008F,Investigation complete; no suspect identified
2c923f44fff5c4f53838739243fdb9e41f87d1647b6cf84e5b4d156c49ec1361,2015-11,Surrey Police,Surrey Police,-0.753769,51.327552,On or near Parking Area,E01030803,Surrey Heath 008D,Investigation complete; no suspect identified
da083464982bb5e8888c49be6c46cb759f572db279ba72b82cc7d43053899294,2015-11,Surrey Police,Surrey Police,-0.769800,51.334025,On or near LAUNDRY LANE,E01030793,Surrey Heath 008A,Investigation complete; no suspect identified
d9beba8d3828c290f92861ff1f2067433f261a3f5cffe996b2d2342c04b2ccd1,2015-11,Surrey Police,Surrey Police,-0.758153,51.332625,On or near FRIMLEY ROAD,E01030794,Surrey Heath 008B,Investigation complete; no suspect identified
f0bbe4d846b826d538428630e76906b0c37b17661f55c9529abd969791108b0f,2015-11,Surrey Police,Surrey Police,-0.702065,51.334841,On or near ENGLESFIELD,E01030776,Surrey Heath 007C,Investigation complete; no suspect identified
fdf01acaf42935f458e512085026bd742c3f5f73eb85f246e99c67abf3b87d4c,2015-11,Surrey Police,Surrey Police,-0.760497,51.330861,On or near SURREY AVENUE,E01030793,Surrey Heath 008A,Investigation complete; no suspect identified
1af23b2bf0a64670bcd787b12926ddccdc4a224750cdc5ff4e6d3a1a4b120875,2015-11,Surrey Police,Surrey Police,-0.759237,51.335020,On or near HARCOURT ROAD,E01030793,Surrey Heath 008A,Investigation complete; no suspect identified
876c100d5b822946684c8c9eab2ded5f6e4b460bcd6d6a220496402279986024,2015-11,Surrey Police,Surrey Police,-0.760222,51.333088,On or near ALEXANDRA AVENUE,E01030794,Surrey Heath 008B,Investigation complete; no suspect identified
63ceef9dc6e62aa2b9f0b82c93cf9ce4623cc2245c752a9d5523dba983258959,2015-11,Surrey Police,Surrey Police,-0.744285,51.337927,On or near HIGH STREET,E01030800,Surrey Heath 005E,Investigation complete; no suspect identified
83ed98feb5692f658a64a0dc478f31ccea167663f2ed30c585a978d08de67fa9,2015-11,Surrey Police,Surrey Police,-0.745039,51.338196,On or near Nightclub,E01030800,Surrey Heath 005E,Investigation complete; no suspect identified
dcabbf6eb6717542d1e4e08b65ec467a092a1de6395b9a48a8fbe45cb16c04b7,2015-11,Surrey Police,Surrey Police,-0.760314,51.323287,On or near Sports/Recreation Area,E01030803,Surrey Heath 008D,Investigation complete; no suspect identified
17997d67c89652db8836322267a2f54985d4f0a925ee953e33d8a70ff4e0c40a,2015-11,Surrey Police,Surrey Police,-0.721618,51.348220,On or near BALLARD ROAD,E01030786,Surrey Heath 004A,Investigation complete; no suspect identified
9b97d834c2a413f31745f749e4b2b7f914044c3504d693cf7a479cd5dea3b19d,2015-11,Surrey Police,Surrey Police,-0.717165,51.350851,On or near MITCHAM ROAD,E01030788,Surrey Heath 004C,Investigation complete; no suspect identified
fe5fa19d5f6f328cc7a37d10c81a76fff2943e5acd23c0f9a4b35469c5b88b29,2015-11,Surrey Police,Surrey Police,-0.717165,51.350851,On or near MITCHAM ROAD,E01030788,Surrey Heath 004C,Investigation complete; no suspect identified
284a172785b83e27aa916cea96e3f6b8908c2cbc01a8f271cb3295e66468422a,2015-11,Surrey Police,Surrey Police,-0.722675,51.353079,On or near BRACKNELL ROAD,E01030788,Surrey Heath 004C,Investigation complete; no suspect identified
01775b238ebd26a0879225da0bcb2de1d8f478d327f68a5b04a3a83b3c697329,2015-11,Surrey Police,Surrey Police,-0.721693,51.351728,On or near WALLINGTON ROAD,E01030788,Surrey Heath 004C,Investigation complete; no suspect identified
c96400eaccf498cf6955f103fd83dabeab54fead9a5d89209e56dea6b9581282,2015-11,Surrey Police,Surrey Police,-0.720477,51.352057,On or near SURBITON ROAD,E01030788,Surrey Heath 004C,Investigation complete; no suspect identified
85dec23c05154c1538e168a0ee439af11547ade6950c80c873a38f7fe679911d,2015-11,Surrey Police,Surrey Police,-0.724938,51.351215,On or near WIMBLEDON ROAD,E01030786,Surrey Heath 004A,Investigation complete; no suspect identified
2a579dc524b34ccbe14f9a60bf9492f50f14dcbcc09dc2e88540913bbbae4bca,2015-11,Surrey Police,Surrey Police,-0.726437,51.347904,On or near Supermarket,E01030786,Surrey Heath 004A,Investigation complete; no suspect identified
21df22689095157657ffaffc596a21f32bc31a3d3170e5c9ff04787278bbbf13,2015-11,Surrey Police,Surrey Police,-0.732340,51.346287,On or near WICKHAM ROAD,E01030787,Surrey Heath 004B,Investigation complete; no suspect identified
36a6949f7a9f3d28c84d5cbf46a46a44a04998c950f3844176318fd51338e8e5,2015-11,Surrey Police,Surrey Police,-0.724727,51.285327,On or near THE GLADE,E01030785,Surrey Heath 012D,Investigation complete; no suspect identified
21b73221a2ffb0836c46d55041a299c80c8a0aa879cd31a2e8d9977d58ace483,2015-11,Surrey Police,Surrey Police,-0.731966,51.301555,On or near SPENCER CLOSE,E01030773,Surrey Heath 011D,Investigation complete; no suspect identified
6737bbbf1fd8c95f3274565cf7e202e9932fcbfe749061a0b9d91293029c2c2d,2015-11,Surrey Police,Surrey Police,-0.735037,51.306723,On or near HEENAN CLOSE,E01030773,Surrey Heath 011D,Investigation complete; no suspect identified
ee3755606346033040484c745b1a2a524da4b2aacac2c7cd4161ae16c6f21bc6,2015-11,Surrey Police,Surrey Police,-0.727119,51.305136,On or near Sports/Recreation Area,E01030770,Surrey Heath 011A,Investigation complete; no suspect identified
44a80f572dc454a10566b10fb6096898e74f7f0da2d1c5511eec5ea603a9463e,2015-11,Surrey Police,Surrey Police,-0.727564,51.309286,On or near MORTON CLOSE,E01030772,Surrey Heath 011C,Investigation complete; no suspect identified
52dba763f11642ad6a5b0dd571ce8910796647dd58a5dcf3ad4d6fa52f9c7621,2015-11,Surrey Police,Surrey Police,-0.702980,51.324285,On or near Hospital,E01030774,Surrey Heath 007A,Investigation complete; no suspect identified
288fb86a0e1989c5c270332e3926c681a196dd6cc1fe7b8df9ac19ffe3edd233,2015-11,Surrey Police,Surrey Police,-0.725609,51.288169,On or near MYTCHETT ROAD,E01030783,Surrey Heath 012B,Investigation complete; no suspect identified
2f6984f59bb9e5e3308354395431f826a2666a30e91d8b8e48cf28eb4e63b19a,2015-11,Surrey Police,Surrey Police,-0.725748,51.310615,On or near CAERNARVON,E01030771,Surrey Heath 011B,Investigation complete; no suspect identified
5667de8cb70d28f0afc92fdb2474f247d04c7dfd428ae0a420eb869c2b4edf20,2015-11,Surrey Police,Surrey Police,-0.741700,51.344796,On or near COLLEGE RIDE,E01030802,Surrey Heath 004E,Investigation complete; no suspect identified
8548948ddd43ba4294f33ca7b8640d16c524c2c57f0e5e3a87c1279da4452aa0,2015-11,Surrey Police,Surrey Police,-0.723615,51.351273,On or near BRACKNELL CLOSE,E01030788,Surrey Heath 004C,Investigation complete; no suspect identified
eacec0f49db9fa144249221d52197021dc14d02073a4960f83994b49685f758b,2015-11,Surrey Police,Surrey Police,-0.727436,51.348661,On or near HORSESHOE CRESCENT,E01030786,Surrey Heath 004A,Investigation complete; no suspect identified
fc49258eab41284b92fd9a2283135971b4cc4a17386b9d6ff2c8fdc76f81b28b,2015-11,Surrey Police,Surrey Police,-0.712413,51.348254,On or near MAULTWAY CLOSE,E01030797,Surrey Heath 005B,Investigation complete; no suspect identified
40e3d17750319de273e69b33abd0165502ed2df2a0c85cac1d8c1394313c2535,2015-11,Surrey Police,Surrey Police,-0.744251,51.333916,On or near PARK ROAD,E01030800,Surrey Heath 005E,Investigation complete; no suspect identified
902c7ba54d6e24b1c8d9813f4ad39633dbde08f7fd03cec1f1888171926652fc,2015-11,Surrey Police,Surrey Police,-0.751696,51.328321,On or near BELMONT ROAD,E01030804,Surrey Heath 008E,Investigation complete; no suspect identified
841986ed2e3dcd9d1dc092725820ba3e4e6125a96bcb41269ede2bdd155b56f5,2015-11,Surrey Police,Surrey Police,-0.756481,51.327581,On or near BRIDGE ROAD,E01030803,Surrey Heath 008D,Investigation complete; no suspect identified
b97371914435b103ecf789cbe671d0c91b32bc9a479b323261f92d6a894dc6bc,2015-11,Surrey Police,Surrey Police,-0.752933,51.324486,On or near BRISTOW ROAD,E01030805,Surrey Heath 008F,Investigation complete; no suspect identified
db11165ab7ecbe77ad2fa09a85e7570166434562d9353b622c0a4cbd6ad58af6,2015-11,Surrey Police,Surrey Police,-0.756294,51.336094,On or near WEY CLOSE,E01030795,Surrey Heath 008C,Investigation complete; no suspect identified
bbc124a678b275532c62e3622f3a7e174a36d94d52babaf26b6fe62ff5010676,2015-11,Surrey Police,Surrey Police,-0.727580,51.329429,On or near Petrol Station,E01030789,Surrey Heath 009A,Investigation complete; no suspect identified
8e27db1f58ca14fabc86ae4dd739a3e9dc9a85185b41eeec40b260bd425e8228,2015-11,Surrey Police,Surrey Police,-0.706028,51.340433,On or near COPPED HALL DRIVE,E01030792,Surrey Heath 009D,Investigation complete; no suspect identified
3819d33125c3c2d1e1636001fa86fb095546e9eccc83f4983db81c764f5af1c6,2015-11,Surrey Police,Surrey Police,-0.721271,51.341589,On or near ELSENWOOD DRIVE,E01030798,Surrey Heath 005C,Investigation complete; no suspect identified
2e1acc2f8306931a612057e7e35991f091b814c33a231bcb9dad8b8958e838fa,2015-11,Surrey Police,Surrey Police,-0.745073,51.335354,On or near MIDDLE GORDON ROAD,E01030800,Surrey Heath 005E,Investigation complete; no suspect identified
6fbfb1493e6e98fb2b175412225a0f2fd5d2d8a2676bde05ef56eed6d42b004b,2015-11,Surrey Police,Surrey Police,-0.759279,51.334499,On or near MONTAGUE CLOSE,E01030793,Surrey Heath 008A,Investigation complete; no suspect identified
b4be3902e75ac236339667c524c5e58b547bba92db749ecee8a64c7da73f0f25,2015-11,Surrey Police,Surrey Police,-0.771926,51.331835,On or near NELSON WAY,E01030793,Surrey Heath 008A,Investigation complete; no suspect identified
8d546416e7b79743483828455bf590547267258f1b6ae6bd47639c9e0aac7c0c,2015-11,Surrey Police,Surrey Police,-0.758512,51.331541,On or near EATON ROAD,E01030794,Surrey Heath 008B,Investigation complete; no suspect identified
2aecb7c54ef3e156a77f78514c01c2fa4bca5d05be54c45c548c7132b61c0c7d,2015-11,Surrey Police,Surrey Police,-0.758650,51.336542,On or near OSNABURGH HILL,E01030793,Surrey Heath 008A,Investigation complete; no suspect identified
9591915d2b30d130e796c7ed1a49932e40a651a60e294cf77ad595e086a596f9,2015-11,Surrey Police,Surrey Police,-0.766284,51.335067,On or near THE TERRACE,E01030793,Surrey Heath 008A,Investigation complete; no suspect identified
319856b883100ab1e99cd45d3dd24515447253633b033b3bdf00e70ecf3468ee,2015-11,Surrey Police,Surrey Police,-0.754351,51.337324,On or near WILLINGTON CLOSE,E01030795,Surrey Heath 008C,Investigation complete; no suspect identified
3dc17bcdbf048cbac1146499355ad188165bc4e1a0d5822cc83c7c51cd0d51da,2015-11,Surrey Police,Surrey Police,-0.744394,51.339196,On or near ST GEORGE'S ROAD,E01030800,Surrey Heath 005E,Investigation complete; no suspect identified
065acc45a4bd27e833151ac10741774d6b86572d5b0c95c4dcc6c7a0ebfe8f9f,2015-11,Surrey Police,Surrey Police,-0.748970,51.338283,On or near NORTH COURT,E01030795,Surrey Heath 008C,Investigation complete; no suspect identified
d44c36a660310aeb88b3b8a2c6481c52a3c11686fe0ab2da4e3240a5f6043ede,2015-11,Surrey Police,Surrey Police,-0.745039,51.338196,On or near Nightclub,E01030800,Surrey Heath 005E,Investigation complete; no suspect identified
40f7be0cb8274cc2b7d2ede779a628153beaab0103396f4f7c9ab88e084e8f85,2015-11,Surrey Police,Surrey Police,-0.745150,51.337297,On or near Shopping Area,E01030800,Surrey Heath 005E,Investigation complete; no suspect identified
13a8435ea39d206db457ec6efbb9c5f41c5a9e461b789512b4fe9d1602203fb3,2015-11,Surrey Police,Surrey Police,-0.712859,51.349222,On or near MAULTWAY NORTH,E01030797,Surrey Heath 005B,Investigation complete; no suspect identified
d20ded9a382be0b682898ef1cd07138889946af4f9203e31f468c54cc001ac09,2015-11,Surrey Police,Surrey Police,-0.715837,51.351619,On or near MITCHAM COURT,E01030788,Surrey Heath 004C,Investigation complete; no suspect identified
53a6c7032163fb5d00cb3b169936bea4b6bc3036c5c2b56f41015a35edd67627,2015-11,Surrey Police,Surrey Police,-0.724807,51.287099,On or near AMBLESIDE CLOSE,E01030783,Surrey Heath 012B,Investigation complete; no suspect identified
1aad9e8ab65ec6cebf2c8584ff56ad0ebc5cb6badbf1acb24d2dce078d5977fb,2015-11,Surrey Police,Surrey Police,-0.724736,51.301585,On or near WHARFENDEN WAY,E01030770,Surrey Heath 011A,Investigation complete; no suspect identified
6f5151b4f46e76190ffaebb051b7068b6866559b49d0b02349ecdf2535687ce8,2015-11,Surrey Police,Surrey Police,-0.728012,51.309668,On or near DUNBAR ROAD,E01030772,Surrey Heath 011C,Investigation complete; no suspect identified
7ecf1b9df42063a53bc5572821c94c25c562986e5731de42cf1514ea8b7a1cce,2015-11,Surrey Police,Surrey Police,-0.662587,51.349675,On or near Police Station,E01030779,Surrey Heath 003B,Investigation complete; no suspect identified
92a8b1c7d8e5e03a749d46f7a704d046f6cea34275963f7dded8c55d377e24d5,2015-11,Surrey Police,Surrey Police,-0.695188,51.358153,On or near CHANTRY ROAD,E01030760,Surrey Heath 002D,Investigation complete; no suspect identified
61f157c712bf23bf8e3211db3bb4fdb7c8e7db90f5bbfc0d12e1405a3026ecd9,2015-11,Surrey Police,Surrey Police,-0.702328,51.357567,On or near Park/Open Space,E01030760,Surrey Heath 002D,Investigation complete; no suspect identified
65d720b662116b0cab6806b37547608a7f2d55e23715d80622db20c57685457f,2015-11,Surrey Police,Surrey Police,-0.691731,51.363042,On or near Petrol Station,E01030758,Surrey Heath 002B,Investigation complete; no suspect identified
0972207b9ed34d29f51ca65709bc51630e452f7869b35a61fd2a85078dc10b25,2015-11,Surrey Police,Surrey Police,-0.691731,51.363042,On or near Petrol Station,E01030758,Surrey Heath 002B,Investigation complete; no suspect identified
d20e1a47199988779c444d84d95ab65f09f0f3a17566235ff915495f7e0f1c7e,2015-11,Surrey Police,Surrey Police,-0.689232,51.372061,On or near DUKES HILL,E01030758,Surrey Heath 002B,Investigation complete; no suspect identified
497749c650a276af9ac6e9f65e7459d69112da12bf1ad00f01029554e9eb6c0e,2015-11,Surrey Police,Surrey Police,-0.689902,51.361700,On or near WARDLE CLOSE,E01030759,Surrey Heath 002C,Investigation complete; no suspect identified
19c4c3cd53e6787f2ff880c0f2287ef8306f3afa3153ed54bd470a745d5613f2,2015-11,Surrey Police,Surrey Police,-0.686330,51.358522,On or near GREEN LANE,E01030759,Surrey Heath 002C,Investigation complete; no suspect identified
6cf57b604b187b53bc8ca1b512c5ebf92c3189080e3b398841058e891d8924e8,2015-11,Surrey Police,Surrey Police,-0.637404,51.336489,On or near WILLOW GREEN,E01030808,Surrey Heath 006E,Investigation complete; no suspect identified
276212874b057898800b2fff296e79c6c042c9e32e2ff535a2b69ab389fc3d50,2015-11,Surrey Police,Surrey Police,-0.646440,51.336271,On or near ERICA CLOSE,E01030808,Surrey Heath 006E,Investigation complete; no suspect identified
26267b9bdad55d5459ba54e3e683ae8beef37582a946b5176c04c481c51b3eeb,2015-11,Surrey Police,Surrey Police,-0.663997,51.351084,On or near Petrol Station,E01030779,Surrey Heath 003B,Investigation complete; no suspect identified
99e10d0dcfd002e1b8f9b71d11a0870f44ba68b205d78fa7b1f254b18c35c9e0,2015-11,Surrey Police,Surrey Police,-0.099020,51.239942,On or near GRANGE CLOSE,E01030815,Tandridge 008D,Investigation complete; no suspect identified
bb718a7552c1139030e00f42a82c3b1ee7e0b0cabe0d6d04e97855b5fae388a8,2015-11,Surrey Police,Surrey Police,-0.105044,51.239769,On or near CASTLE SQUARE,E01030815,Tandridge 008D,Investigation complete; no suspect identified
57f37c0279980300d7b11d927f088749c29991d9a6ec518ff93eb4c143771c5c,2015-11,Surrey Police,Surrey Police,-0.082718,51.235764,On or near RABIES HEATH ROAD,E01030812,Tandridge 008A,Investigation complete; no suspect identified
82dfa37aa7ef14747731b62a5eea81e266f1c10a83ad091cdd61e37bb029462b,2015-11,Surrey Police,Surrey Police,-0.045089,51.227254,On or near MILES LANE,E01030826,Tandridge 009C,Investigation complete; no suspect identified
fbd2497a0d0c7dc7d66163f6733c74526bb8c7d88eb750ca934c0f1be0002b98,2015-11,Surrey Police,Surrey Police,-0.130605,51.222042,On or near KINGS CROSS LANE,E01030814,Tandridge 008C,Investigation complete; no suspect identified
435e1f5d09ff0a6d7de5ae331595c8fcd11ac272e02f56f246e8791b0769b3af,2015-11,Surrey Police,Surrey Police,-0.131679,51.227338,On or near NORTH STATION APPROACH,E01030813,Tandridge 008B,Investigation complete; no suspect identified
3ed54bb24f8d024802da3a6ff05ca416278dc1c7feabd3833c5711da034bc900,2015-11,Surrey Police,Surrey Police,-0.133931,51.224784,On or near THE AVENUE,E01030814,Tandridge 008C,Investigation complete; no suspect identified
2c4f4eb38cd37bfb76f0b7e4752385fe6096368661552e591657471831f4577a,2015-11,Surrey Police,Surrey Police,-0.093889,51.238608,On or near CONEYBURY,E01030812,Tandridge 008A,Investigation complete; no suspect identified
e82e3d10dc4fccea15871b2ebf3ffb4c9506e275028c36213238c421d72c771d,2015-11,Surrey Police,Surrey Police,-0.140795,51.228958,On or near BOWER HILL LANE,E01030813,Tandridge 008B,Investigation complete; no suspect identified
d930132d60a49725c55d7b6edb45b4fdb1e6a0ced0adf5eab1aa733e1500bff7,2015-11,Surrey Police,Surrey Police,-0.140795,51.228958,On or near BOWER HILL LANE,E01030813,Tandridge 008B,Investigation complete; no suspect identified
105a57cbb187f0e1ad6a3cc8f0757f43f5b7549475d3dc1ba6a206304352861e,2015-11,Surrey Police,Surrey Police,-0.140795,51.228958,On or near BOWER HILL LANE,E01030813,Tandridge 008B,Investigation complete; no suspect identified
2c24beb87a015578230907ab16afb2f065ce74f56866950c1d2b1e964f3daa6e,2015-11,Surrey Police,Surrey Police,-0.131679,51.227338,On or near NORTH STATION APPROACH,E01030813,Tandridge 008B,Investigation complete; no suspect identified
5406e8d3d84374d6a7ef07ceb87b62d99ddb8937d4fb34e026d7e07036106b39,2015-11,Surrey Police,Surrey Police,-0.131083,51.229675,On or near MID STREET,E01030813,Tandridge 008B,Investigation complete; no suspect identified
5a680547af903db318030a81a6111709a2ad6ec7ec6a19ae289bb7b19f0a9464,2015-11,Surrey Police,Surrey Police,-0.132121,51.230942,On or near BRAES MEAD,E01030813,Tandridge 008B,Investigation complete; no suspect identified
a28e10d6d8af6f18baf908579fd7d3411ccd0b2bc3e34f6b13d3997fe16720d5,2015-11,Surrey Police,Surrey Police,-0.130695,51.230775,On or near KENTWYNS RISE,E01030814,Tandridge 008C,Investigation complete; no suspect identified
d77c055960af6343765fed4a51cc8d320eba64a645cdc580813e2988b5a97592,2015-11,Surrey Police,Surrey Police,-0.136959,51.226406,On or near KINGS MEAD,E01030814,Tandridge 008C,Investigation complete; no suspect identified
7fbdb92932714f6019c15e3663a2377ae8f860e5979cf93c7c948af329f3959e,2015-11,Surrey Police,Surrey Police,-0.128415,51.222726,On or near THEPPS CLOSE,E01030814,Tandridge 008C,Investigation complete; no suspect identified
cfb71a9ebb58388ebd0bdfbd59a36d82882c658101142ff7b3f5d60d420e470e,2015-11,Surrey Police,Surrey Police,-0.100118,51.289771,On or near Hospital,E01030858,Tandridge 003E,Investigation complete; no suspect identified
e787e3618903d42053fb4e3487e5d10054f29d70de738ad4c3228df8edcd35a9,2015-11,Surrey Police,Surrey Police,-0.095940,51.285387,On or near LONDON ROAD,E01030848,Tandridge 005C,Investigation complete; no suspect identified
623e8abaf69fad58c6c8568d54d81d287ace5f75663ed6818e78ccd5e12c413e,2015-11,Surrey Police,Surrey Police,-0.091543,51.289730,On or near NAPIER COURT,E01030848,Tandridge 005C,Investigation complete; no suspect identified
cebf2742dfb968c49359f865d117837eac41b5dc4a5e120633bea9b72fe0f6af,2015-11,Surrey Police,Surrey Police,-0.097660,51.291647,On or near ADDISON CLOSE,E01030845,Tandridge 003B,Investigation complete; no suspect identified
841c187910472210a63416c592a86cce23b41dc0c961f72faaf8367d643bfbe1,2015-11,Surrey Police,Surrey Police,-0.094998,51.289076,On or near MONEY ROAD,E01030848,Tandridge 005C,Investigation complete; no suspect identified
969c21070e89ae7d2843845b0503516a2fad0ed9175a0cc79b06619333de12f3,2015-11,Surrey Police,Surrey Police,-0.097631,51.288535,On or near FRANCIS ROAD,E01030858,Tandridge 003E,Investigation complete; no suspect identified
04b28221a5041b64d379d2630f520be158a2b9d635b45cd8fa983adae56bb62d,2015-11,Surrey Police,Surrey Police,-0.096812,51.286831,On or near CLIFTON CLOSE,E01030858,Tandridge 003E,Investigation complete; no suspect identified
ef5622c2147434850c848682f0f04eca69cdf9f731b9855f7cd9d9f382ca8e8d,2015-11,Surrey Police,Surrey Police,-0.073551,51.296073,On or near BURNTWOOD CLOSE,E01030851,Tandridge 004E,Investigation complete; no suspect identified
cd7774405eef925b886290e8dbe709376985c3ca7171279b9c638f3017bf57c7,2015-11,Surrey Police,Surrey Police,-0.070527,51.297390,On or near Pedestrian Subway,E01030851,Tandridge 004E,Investigation complete; no suspect identified
eb98f086c2e3044cde8d85420b5fbf0e7d4e62e3139505c0bcfdf9c4b0b6cafc,2015-11,Surrey Police,Surrey Police,-0.175587,51.248471,On or near COLMAN WAY,E01030619,Reigate and Banstead 010E,Investigation complete; no suspect identified
390fd5abd91938aa4b47406cafb6290f98357d093829c0ffee1876ade70214ab,2015-11,Surrey Police,Surrey Police,-0.162694,51.237613,On or near HILLFIELD ROAD,E01030614,Reigate and Banstead 011E,Investigation complete; no suspect identified
0e93b32e21f3f0d9310633668cf23c303d0432bbe9e4d3a728d5e001f9c32a09,2015-11,Surrey Police,Surrey Police,-0.173729,51.240385,On or near STATION ROAD,E01030615,Reigate and Banstead 010A,Investigation complete; no suspect identified
4a2b8807a9f6f6b9fda86adb1399177dfddc7b64830870e5ff663df16ccd86f0,2015-11,Surrey Police,Surrey Police,-0.172546,51.239161,On or near Sports/Recreation Area,E01030615,Reigate and Banstead 010A,Investigation complete; no suspect identified
86f2c528137f729feba8c98cba043ad44ed978b784de2d5f8e44ffdb9dcb321b,2015-11,Surrey Police,Surrey Police,-0.170945,51.233651,On or near WILTON ROAD,E01030613,Reigate and Banstead 011D,Investigation complete; no suspect identified
f8cd68668f96adfaf11fd57781da48be99a3fea223397282123fa572209ddcfb,2015-11,Surrey Police,Surrey Police,-0.167824,51.240814,On or near Theatre/Concert Hall,E01030612,Reigate and Banstead 011C,Investigation complete; no suspect identified
ad6dc3204aacd5cc6005ddcde147cc244adb99f776663f3c970c0d215df3703d,2015-11,Surrey Police,Surrey Police,-0.167824,51.240814,On or near Theatre/Concert Hall,E01030612,Reigate and Banstead 011C,Investigation complete; no suspect identified
ad3cbdd742886f2d942a86db84930b4125666933142e55a0b98e48ed0a087ad8,2015-11,Surrey Police,Surrey Police,-0.180744,51.236510,On or near WHITEPOST HILL,E01030596,Reigate and Banstead 012B,Investigation complete; no suspect identified
32d353c521915a93d740bfe0a4f1eef4637fcf3f528591fc7b2aa339b26f0eae,2015-11,Surrey Police,Surrey Police,-0.181734,51.239026,On or near CABERFEIGH CLOSE,E01030622,Reigate and Banstead 010F,Investigation complete; no suspect identified
9322cbe45cb6daf76c1342975b1c5ff7c0376e6cc042dde8e8ecb866cb47b1e5,2015-11,Surrey Police,Surrey Police,-0.167273,51.231237,On or near VICTORIA ROAD,E01030573,Reigate and Banstead 014D,Investigation complete; no suspect identified
39db68bb3c91d8eab9174249b4c7b235ae70950b1df90367d7c0540b3f3eb6f7,2015-11,Surrey Police,Surrey Police,-0.169133,51.225529,On or near PRINCES ROAD,E01030574,Reigate and Banstead 014E,Investigation complete; no suspect identified
726b74fe8d17118f8963ef98a9a79ddae91e9e52be2fdb02b7214954f353dcad,2015-11,Surrey Police,Surrey Police,-0.162257,51.217660,On or near CANADA DRIVE,E01030572,Reigate and Banstead 014C,Investigation complete; no suspect identified
65d833c2e43a73b2f816403c144b5a5bb2ad07c729ce3c9d7bb2b3fca3df5c7e,2015-11,Surrey Police,Surrey Police,-0.162257,51.217660,On or near CANADA DRIVE,E01030572,Reigate and Banstead 014C,Investigation complete; no suspect identified
73a0515d801ba29582581a18a7c44206e8a4e313d70d510172b6e1297b03de10,2015-11,Surrey Police,Surrey Police,-0.165666,51.199971,On or near SALBROOK ROAD,E01030628,Reigate and Banstead 015A,Investigation complete; no suspect identified
d35b2e79583f7fa50b06e8cca045256ae91b58a53037597f60ac863374e077ee,2015-11,Surrey Police,Surrey Police,-0.174672,51.216200,On or near WOODHATCH ROAD,E01030570,Reigate and Banstead 014A,Investigation complete; no suspect identified
365a1df143943df8ffb2b7d7d018a30b120e6cac7732034dd626507d6957ada2,2015-11,Surrey Police,Surrey Police,-0.219890,51.306383,On or near Petrol Station,E01030592,Reigate and Banstead 007D,Investigation complete; no suspect identified
a2016a301958d7c69c3affa0af1580c01e828f1cbce9a4c387138e3aa0896d49,2015-11,Surrey Police,Surrey Police,-0.219890,51.306383,On or near Petrol Station,E01030592,Reigate and Banstead 007D,Investigation complete; no suspect identified
916c5598e504a1dfb1336844139ddd349c7f882f5e0b512a4b23f5ffe9b9947f,2015-11,Surrey Police,Surrey Police,-0.219890,51.306383,On or near Petrol Station,E01030592,Reigate and Banstead 007D,Investigation complete; no suspect identified
5d6c7e2bb2e9b50bd538b7bc2dad97bcf28a8a3b513a74e166ae135150d7a8fa,2015-11,Surrey Police,Surrey Police,-0.219890,51.306383,On or near Petrol Station,E01030592,Reigate and Banstead 007D,Investigation complete; no suspect identified
49c7d00143ffdea0571911c39fff711a063a1c8274b9c171c7927bec842b11bb,2015-11,Surrey Police,Surrey Police,-0.243591,51.307901,On or near EPSOM LANE NORTH,E01030417,Epsom and Ewell 009D,Investigation complete; no suspect identified
cd3a172da5ae6da5a0fb1c8c4a7188a114056afc8bc80aadb632c43ab62b1899,2015-11,Surrey Police,Surrey Police,-0.231540,51.309375,On or near GREAT TATTENHAMS,E01030642,Reigate and Banstead 003C,Investigation complete; no suspect identified
