Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
79c62aedefa80efa58029cc4e9e07873fbfceaadcbd6d7430d06440523159deb,2015-11,Cleveland Police,Cleveland Police,-1.063674,54.613222,On or near GEORGE STREET,E01012102,Redcar and Cleveland 001C,Investigation complete; no suspect identified
b2c7e12c902093c8a132a3fdad2f481d7d76cc74af6d8b716e857e35ed73f4db,2015-11,Cleveland Police,Cleveland Police,-1.147362,54.551182,On or near SEDGEMOOR ROAD,E01012112,Redcar and Cleveland 015A,Investigation complete; no suspect identified
785603f3a66813f8cee22fc0cfd28daff21b55a5df2cb29cc23b970b975504f6,2015-11,Cleveland Police,Cleveland Police,-1.239381,54.698292,On or near ANGLESEY GROVE,E01032541,Hartlepool 003H,Investigation complete; no suspect identified
7df6f8369fca83cbfed358232c877b764125390aa06228ce8a86b318d55dd8ee,2015-11,Cleveland Police,Cleveland Police,-1.218742,54.682263,On or near BENTLEY STREET,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
671dcdaee1f9d5e93c1a6928209180a029540a15749c78274e60ed86de2034dd,2015-11,Cleveland Police,Cleveland Police,-1.220784,54.706837,On or near MIERS AVENUE,E01011992,Hartlepool 002D,Investigation complete; no suspect identified
29229456b81262560e2e4a0eceb3c87dc31a779b6d21ad220f3338566f57b089,2015-11,Cleveland Police,Cleveland Police,-1.194013,54.572010,On or near QUEENSWAY,E01012061,Middlesbrough 002D,Investigation complete; no suspect identified
db53aa7cadfded354fbc300ab30da193b889997e8a470e0a1a7257ab575b1a9c,2015-11,Cleveland Police,Cleveland Police,-1.285654,54.606197,On or near CLEE TERRACE,E01012196,Stockton-on-Tees 003A,Investigation complete; no suspect identified
0297528072821b85114fa6c3cd58e47d3c04a67a6b38bc6240414bc727bbe481,2015-11,Cleveland Police,Cleveland Police,-1.213649,54.688179,On or near Supermarket,E01011974,Hartlepool 005B,Investigation complete; no suspect identified
5d444df5ec7780553db1d3938050479e3e59bd97b2e22ea6f4f0410df578683c,2015-11,Cleveland Police,Cleveland Police,-1.265370,54.546177,On or near HEYTHROP DRIVE,E01012047,Middlesbrough 013B,Investigation complete; no suspect identified
a84ec59982ec68a7280250e76914c3c45d6c6eb425defd5232b3104bbf2a0cbd,2015-11,Cleveland Police,Cleveland Police,-0.907310,54.563560,On or near MAYNARD STREET,E01012096,Redcar and Cleveland 013A,Investigation complete; no suspect identified
59799e81296a4597197d684a0c77b90c2fc4ff9a4f67a470581282407806af8e,2015-11,Cleveland Police,Cleveland Police,-1.334740,54.582787,On or near BIRCH GROVE,E01012272,Stockton-on-Tees 008D,Investigation complete; no suspect identified
d106f9e4ec26270be8c1472467a9609cf76b87c5998f1a58609fa06082bf1bd7,2015-11,Cleveland Police,Cleveland Police,-1.219735,54.568072,On or near SALTWELLS CRESCENT,E01012094,Middlesbrough 001F,Investigation complete; no suspect identified
27ea1d19ae86fd910e0a9f171ef7decc8ffe1dc22298fc6e1b0c4fd336a0ed7d,2015-11,Cleveland Police,Cleveland Police,-1.299545,54.623084,On or near HIGH STREET,E01012296,Stockton-on-Tees 001E,Investigation complete; no suspect identified
b8e01539f65afda6f14551d5b7f532b9355175a010e580e1c1b48437fbbc5b4d,2015-11,Cleveland Police,Cleveland Police,-1.238679,54.572416,On or near AMBER STREET,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
192ef4a88ffceccd5736c6c8c4648a07c1172d542c0535a9cfad554cbe81fea2,2015-11,Cleveland Police,Cleveland Police,-1.319068,54.567853,On or near STAMP STREET,E01012267,Stockton-on-Tees 014F,Investigation complete; no suspect identified
41560b990ae8bee2b6c515ff700da09c9001e4f04b41454e8eadd7516605cf30,2015-11,Cleveland Police,Cleveland Police,-1.250866,54.656853,On or near MONKTON ROAD,E01011962,Hartlepool 012B,Investigation complete; no suspect identified
a0ea538a5889162106d7ed38f76117268c8735bb6c9a07e4c6a6ee362d2809f1,2015-11,Cleveland Police,Cleveland Police,-1.247918,54.562948,On or near ADDISON ROAD,E01012056,Middlesbrough 009D,Investigation complete; no suspect identified
ef83d212811a7758f149938274a52d6db5f37f267a7ce39c4cd1eb21685c3d6f,2015-11,Cleveland Police,Cleveland Police,-1.043911,54.604835,On or near BEVERLEY ROAD,E01012185,Redcar and Cleveland 004F,Investigation complete; no suspect identified
8ed5967a9c56aaf1bf49d8a6eb16ce699430273012d2a976f2d7f59551c1ef95,2015-11,Cleveland Police,Cleveland Police,-1.224742,54.687244,On or near THORNVILLE ROAD,E01011976,Hartlepool 005D,Investigation complete; no suspect identified
4c1ab07f7fdcde7ea0fc1da39961edae4cbdd75a3c35ea04f0cfc5945c2e3118,2015-11,Cleveland Police,Cleveland Police,-1.231419,54.689390,On or near Hospital,E01011966,Hartlepool 006B,Investigation complete; no suspect identified
9873d49750a5e90d8ee8831d95a4a6d45d81ea41c0d8e15a31fbfb3d996a62ba,2015-11,Cleveland Police,Cleveland Police,-1.276746,54.611797,On or near HARDWICK ROAD,E01012214,Stockton-on-Tees 003C,Investigation complete; no suspect identified
2341f6fa78dad2c9c3ef4c20e7fa2f7b39ac6d1d91aa49f5b4b02f323a948ecd,2015-11,Cleveland Police,Cleveland Police,-1.213546,54.674249,On or near SUFFOLK CLOSE,E01012001,Hartlepool 008D,Investigation complete; no suspect identified
0f73a88f21895b8adb99016bbbbaf8c5376623a5bba16747740b9fe808569c21,2015-11,Cleveland Police,Cleveland Police,-1.232308,54.689126,On or near TUNSTALL AVENUE,E01011966,Hartlepool 006B,Investigation complete; no suspect identified
53eb6d89c29ec6f9d28c46bdf1d09146774d1fb6f63ed917ca0846b0cecf9514,2015-11,Cleveland Police,Cleveland Police,-1.080735,54.609201,On or near TWEED ROAD,E01012105,Redcar and Cleveland 002A,Investigation complete; no suspect identified
04515a30eb86dcedced4792244d8e18a9fab237b3115575178b22373124286c2,2015-11,Cleveland Police,Cleveland Police,-1.182447,54.553230,On or near CARGO FLEET LANE,E01012017,Middlesbrough 007C,Investigation complete; no suspect identified
85c098d5285244b03710c8a4cb5a7ec18787fb62e82607f8aa3a31459688a2d3,2015-11,Cleveland Police,Cleveland Police,-1.219735,54.568072,On or near SALTWELLS CRESCENT,E01012094,Middlesbrough 001F,Investigation complete; no suspect identified
022887722bd89b0815703cd61d92f8dc5f7a37a9fe05d2b0186851aa9365ebd5,2015-11,Cleveland Police,Cleveland Police,-1.381348,54.603920,On or near BANK TERRACE,E01012294,Stockton-on-Tees 005D,Investigation complete; no suspect identified
221fae0b338cafeda09592e92fd6ec888820f70dac7c1deabb78c8839bfd76c5,2015-11,Cleveland Police,Cleveland Police,-1.218147,54.693861,On or near ST OSWALD'S STREET,E01033466,Hartlepool 003I,Investigation complete; no suspect identified
ec9ceb1e6edbe86f0ba452c35dd34f7c49ecca70dbbdf2dbb641d76c0861c816,2015-11,Cleveland Police,Cleveland Police,-1.348158,54.530205,On or near SWINBURNE ROAD,E01012202,Stockton-on-Tees 021D,Investigation complete; no suspect identified
de77b02b7162233f3946a1235e9a82c5a6017d3a13f29ce547a3e8509617ddf1,2015-11,Cleveland Police,Cleveland Police,-1.217287,54.522248,On or near Petrol Station,E01012030,Middlesbrough 019A,Investigation complete; no suspect identified
1815fc76abc4a16b4f0514450fb2fcc7ebccb02d06deb94ab519d3e29e89ad20,2015-11,Cleveland Police,Cleveland Police,-1.230199,54.558585,On or near URSWICK CLOSE,E01033469,Middlesbrough 006E,Investigation complete; no suspect identified
d565cd434f43667250d0bcb10c7623287b7cf9d4288071ead8fe38598da64d42,2015-11,Cleveland Police,Cleveland Police,-1.255940,54.558917,On or near BISHAM AVENUE,E01012057,Middlesbrough 009E,Investigation complete; no suspect identified
18f420f70ba0e53f12c4ac8716da888e42beca76c4154204624f6be5ac5fe7c0,2015-11,Cleveland Police,Cleveland Police,-1.262850,54.560748,On or near GREENBANK AVENUE,E01012013,Middlesbrough 008C,Investigation complete; no suspect identified
6b9746a70fbf78768b7c9708cbfd62c95d849baa45faff721686ae0b0d360e0b,2015-11,Cleveland Police,Cleveland Police,-1.188300,54.530991,On or near GYPSY LANE,E01012062,Middlesbrough 020A,Investigation complete; no suspect identified
f1440e20344089940cc8b002b09a16cd000f299ffc9684ecabb062675bf48e2d,2015-11,Cleveland Police,Cleveland Police,-1.181595,54.549459,On or near Petrol Station,E01012150,Redcar and Cleveland 021B,Investigation complete; no suspect identified
c319bf4cd531200021db89ea9b15ba8916c0d03c676d0c367e26258f431b4181,2015-11,Cleveland Police,Cleveland Police,-1.242621,54.528314,On or near PHOENIX PARK,E01012042,Middlesbrough 018A,Investigation complete; no suspect identified
ebd06bc87ab6b66475877d7036fa5a963c8eb74459a24b713e95325f9985bf7c,2015-11,Cleveland Police,Cleveland Police,-1.316623,54.581751,On or near VIOLET CLOSE,E01012194,Stockton-on-Tees 010A,Investigation complete; no suspect identified
7ee4a49b37331771098c1ba2263701cddd6b34a66533131aec7e2c3c58b560ff,2015-11,Cleveland Police,Cleveland Police,-1.176162,54.577399,On or near SOUTH TERRACE,E01033470,Redcar and Cleveland 022G,Investigation complete; no suspect identified
1b719a5300e66cc803f917cdf971383849e4f0ef41d2724377b72c8e8c8416c5,2015-11,Cleveland Police,Cleveland Police,-1.243201,54.560447,On or near Supermarket,E01012081,Middlesbrough 005D,Investigation complete; no suspect identified
a369872d7450aa5defd0ea7022a66c8f1ddbbba8f5e56f5d113a3f55405de27d,2015-11,Cleveland Police,Cleveland Police,-1.243562,54.548415,On or near LUNEDALE AVENUE,E01012007,Middlesbrough 012A,Investigation complete; no suspect identified
42494823c68a0f54ccc2a8d4b3ad742b7acc2a1d1e101ccf69e25b5ff646070c,2015-11,Cleveland Police,Cleveland Police,-1.249607,54.681469,On or near VALLEY DRIVE,E01011982,Hartlepool 014E,Investigation complete; no suspect identified
32e86cf45e741b0b32bfcb527713cb0e41fc9b5b6b0556f5ce2271256719776c,2015-11,Cleveland Police,Cleveland Police,-1.144356,54.572182,On or near TENNYSON CLOSE,E01033471,Redcar and Cleveland 009F,Investigation complete; no suspect identified
2375ba0c2375fab30df01fef9cffc336007a6b6cc747ba3b772592949dc86a4d,2015-11,Cleveland Police,Cleveland Police,-1.282579,54.547691,On or near STAINSBY GATE,E01012240,Stockton-on-Tees 018C,Investigation complete; no suspect identified
e82f102c528e3288d6e29d40d8fe74b3a2d228465baf7896edecada72eaa20b7,2015-11,Cleveland Police,Cleveland Police,-1.064423,54.613632,On or near WEST VIEW,E01012102,Redcar and Cleveland 001C,Investigation complete; no suspect identified
a6b390a46680ab878363937c0083ae5d0867739b25e38b4b96ffaec656e00f1c,2015-11,Cleveland Police,Cleveland Police,-1.312643,54.560870,On or near BRIDGE ROAD,E01033477,Stockton-on-Tees 014G,Investigation complete; no suspect identified
a27ced5eaa6f505838e14aa1f72b18384e47315822a2af2b85029687bb42389e,2015-11,Cleveland Police,Cleveland Police,-1.316685,54.555860,On or near OVERTON WAY,E01012262,Stockton-on-Tees 014A,Investigation complete; no suspect identified
02018ba21a14068c7e0aa7d22796bac054644907131e4d25def7a61177282a27,2015-11,Cleveland Police,Cleveland Police,-1.189981,54.553047,On or near HARTLAND GROVE,E01012015,Middlesbrough 007A,Investigation complete; no suspect identified
3e9e3c757cb8c4f7b7a0c8b7355ddbf63f9e7a1ba7d225a897c9f88b909eec67,2015-11,Cleveland Police,Cleveland Police,-1.232985,54.570017,On or near WOODLANDS ROAD,E01012092,Middlesbrough 001D,Investigation complete; no suspect identified
28f995867d94c14314716440e73f8e786e064f84b9064d60b8d798d19289f362,2015-11,Cleveland Police,Cleveland Police,-1.226136,54.689032,On or near ANGUS STREET,E01011976,Hartlepool 005D,Investigation complete; no suspect identified
942f6ab0f995a785140249c0cd73160c56a31c1cacafc3fcc3fb00f0b09c0495,2015-11,Cleveland Police,Cleveland Police,-1.045335,54.603543,On or near NORWICH ROAD,E01012185,Redcar and Cleveland 004F,Investigation complete; no suspect identified
b573bb8d1154af5c1c70b2cf7582a993aa7788a82e9bf8e0b6f3628cbec68485,2015-11,Cleveland Police,Cleveland Police,-1.242114,54.569014,On or near ROMNEY STREET,E01012036,Middlesbrough 003A,Investigation complete; no suspect identified
bcdf858b4fda445b085abf780e02c24fdcfcda0d27cac4f7cfeb33a50e3d6adc,2015-11,Cleveland Police,Cleveland Police,-1.150069,54.571161,On or near MONMOUTH ROAD,E01033471,Redcar and Cleveland 009F,Investigation complete; no suspect identified
f4f50f0126621c4ebb8ce4446bde942eb75061304837c8ef2e681bb0ecb657a9,2015-11,Cleveland Police,Cleveland Police,-1.221495,54.678632,On or near RYDAL STREET,E01011951,Hartlepool 007A,Investigation complete; no suspect identified
dfb71b2ac47e84d325fc357039221af37b0f52ad1471e3d43dc3a198b615619b,2015-11,Cleveland Police,Cleveland Police,-0.992286,54.577680,On or near LILAC CLOSE,E01012158,Redcar and Cleveland 007A,Investigation complete; no suspect identified
fe988d8764b9fcd5324add6daede082e8c47feea97935c3b0307f2c98b89f8d2,2015-11,Cleveland Police,Cleveland Police,-1.279175,54.607498,On or near Supermarket,E01012215,Stockton-on-Tees 003D,Investigation complete; no suspect identified
0f8015a44962f385f6ad7abc5a72fcd279f1114c46b8287ea59a5d86a9203b0d,2015-11,Cleveland Police,Cleveland Police,-1.168641,54.578273,On or near PASSFIELD CRESCENT,E01012170,Redcar and Cleveland 022D,Investigation complete; no suspect identified
22fbee7a83bdb75a7298c3b8ce6a0360dfcc03a200dbdb3d18c93e1eedc5e19f,2015-11,Cleveland Police,Cleveland Police,-1.215226,54.554005,On or near Hospital,E01012018,Middlesbrough 011A,Investigation complete; no suspect identified
bd1140b00cc3f50e625cd5e84c5373d270900c9f9293a6f2873c0e85f74d2ba2,2015-11,Cleveland Police,Cleveland Police,-1.174091,54.546703,On or near AINSTABLE ROAD,E01012150,Redcar and Cleveland 021B,Investigation complete; no suspect identified
8be9bf7dc5b8ab5691c3b2c4a438b7574f372b3596bcfe6728b812f002594dda,2015-11,Cleveland Police,Cleveland Police,-1.249663,54.660710,On or near LINDSAY ROAD,E01011977,Hartlepool 012C,Investigation complete; no suspect identified
3b234c874eadf6d5a0ef1ff7c37965e33e6c17e9353adb16d6670cd00a380dfa,2015-11,Cleveland Police,Cleveland Police,-1.300960,54.583891,On or near CARMEL GARDENS,E01012258,Stockton-on-Tees 010C,Investigation complete; no suspect identified
e0df1d2f5246587d6ea7542c7247a46434b3bec87e7297621548bbaebedfad07,2015-11,Cleveland Police,Cleveland Police,-1.167230,54.527567,On or near THE CRESCENT,E01032594,Redcar and Cleveland 021E,Investigation complete; no suspect identified
70e17fc17c7e0272228dd89a79c12286b16953ad22124857c5ba9aba1a9c16e3,2015-11,Cleveland Police,Cleveland Police,-1.279136,54.558878,On or near TEESSIDE PARK DRIVE,E01012289,Stockton-on-Tees 017D,Investigation complete; no suspect identified
a2bd277d0e1a1aa5f423b86865061b8703d35db9ee2c7b0a86c45538cca06487,2015-11,Cleveland Police,Cleveland Police,-1.187651,54.555135,On or near TRENTHAM AVENUE,E01012015,Middlesbrough 007A,Investigation complete; no suspect identified
c6b1883c76bfb5691d431f832f4668457fe496215c3acd9f9aed96833b44cab5,2015-11,Cleveland Police,Cleveland Police,-1.228488,54.689317,On or near SUGGITT STREET,E01011975,Hartlepool 005C,Investigation complete; no suspect identified
26c7b068b85985d6a39e936fcb0727aae95b3329379b07c976d2de60e9bd32be,2015-11,Cleveland Police,Cleveland Police,-1.070545,54.600477,On or near Sports/Recreation Area,E01012131,Redcar and Cleveland 005E,Investigation complete; no suspect identified
b997f1b606b4ab5a0956b3bdca9d1d8686c4a7b7e6b4599b55b299874ad979f3,2015-11,Cleveland Police,Cleveland Police,-1.309985,54.585452,On or near KEITHLANDS AVENUE,E01012259,Stockton-on-Tees 010D,Investigation complete; no suspect identified
b38d7a093b6a4910fe7591ac1363ec071802a4aeec8f78bd900a5c7839a913e3,2015-11,Cleveland Police,Cleveland Police,-1.143087,54.560381,On or near Parking Area,E01012173,Redcar and Cleveland 022E,Investigation complete; no suspect identified
1d8f30a3a3b7e42b353c2dbfabe90d1451452746c948af9554a41100ca9e8ffa,2015-11,Cleveland Police,Cleveland Police,-1.274480,54.617328,On or near BOSWORTH WAY,E01012245,Stockton-on-Tees 003F,Investigation complete; no suspect identified
b2b0d0455dc95c91ca5e00e59c98bd071807fea915ca119330fd0dc2adba7431,2015-11,Cleveland Police,Cleveland Police,-1.139942,54.565805,On or near SANDSEND ROAD,E01012171,Redcar and Cleveland 011E,Investigation complete; no suspect identified
7c60c65d624c2b2d748e5a81c4e6eccc21a5f968146cce66bb35925a2c8c694a,2015-11,Cleveland Police,Cleveland Police,-1.338637,54.587706,On or near RAGPATH LANE,E01012247,Stockton-on-Tees 008A,Investigation complete; no suspect identified
7e7a5c467fe33808cd9b85149587e8db7ce546f97699843aec2b1633a8c7ec4b,2015-11,Cleveland Police,Cleveland Police,-1.285707,54.541221,On or near WOLSINGHAM DRIVE,E01012241,Stockton-on-Tees 018D,Investigation complete; no suspect identified
bd5e7ead20c6adb1bf629b25092e93fcc4761dd30cf7a34d9dcee116e4b8083f,2015-11,Cleveland Police,Cleveland Police,-1.298051,54.555088,On or near ELDON STREET,E01012287,Stockton-on-Tees 017B,Investigation complete; no suspect identified
1f4fba567f8e22a9b336eb7dde6b5c1ff37123fb439f1bd59dc1c9653243b8d3,2015-11,Cleveland Police,Cleveland Police,-1.175315,54.581069,On or near NORMANBY ROAD,E01033470,Redcar and Cleveland 022G,Investigation complete; no suspect identified
af0f236a760510d67940fd0f519754315f3122513227ae7fe646ea47ac501068,2015-11,Cleveland Police,Cleveland Police,-1.224313,54.670732,On or near VENTNOR AVENUE,E01011986,Hartlepool 008B,Investigation complete; no suspect identified
a0b222341aa5631779b2a73c56b04fc2551da0d1ca2e8258e6772c38cc78a6c8,2015-11,Cleveland Police,Cleveland Police,-1.267798,54.691026,On or near ELWICK ROAD,E01011959,Hartlepool 014A,Investigation complete; no suspect identified
b8d1a78cd0de6a42f0a34d222a5f6dc1b9ab57e832b4366548509477b514436c,2015-11,Cleveland Police,Cleveland Police,-1.215884,54.684096,On or near Parking Area,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
e2a878845a5e086c8eff4779a92fdd8ac4d790740951bc16b561cab9f90171d2,2015-11,Cleveland Police,Cleveland Police,-1.081244,54.599004,On or near ILFRACOMBE DRIVE,E01012129,Redcar and Cleveland 005C,Investigation complete; no suspect identified
0ca85e25b8652a06f4b80d47f133b2fe6be63920c2c91cc3163cc60a4dc54840,2015-11,Cleveland Police,Cleveland Police,-1.235453,54.575335,On or near Parking Area,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
9e6f6dfbf85f52c9d344d7e8b7bfba4bf9519adadf7eb1d108656db3f12640f3,2015-11,Cleveland Police,Cleveland Police,-1.216058,54.667794,On or near BURNABY CLOSE,E01011985,Hartlepool 010A,Investigation complete; no suspect identified
e483b4cf69d1e9592ee58f59fe4c02d805e61c32b4589a28d309a355275c695c,2015-11,Cleveland Police,Cleveland Police,-1.238199,54.569106,On or near WILTON STREET,E01012092,Middlesbrough 001D,Investigation complete; no suspect identified
fa5f36cb6c92f73c6c155464da09ebc1ac8491ce1e7d93b33e1ebe1fd7b1e531,2015-11,Cleveland Police,Cleveland Police,-1.293384,54.617566,On or near CASSON WAY,E01012296,Stockton-on-Tees 001E,Investigation complete; no suspect identified
ab1fc47eafd9f71986644d8e511c09b0ab5c9b424491eca25087dbc3c6d3475d,2015-11,Cleveland Police,Cleveland Police,-0.964698,54.563768,On or near WATNESS AVENUE,E01012163,Redcar and Cleveland 012B,Investigation complete; no suspect identified
5dd41cb8f5eee547cd1fa300ba0f9e5aa51c46a97d23dc4f0a3729e068db8ff9,2015-11,Cleveland Police,Cleveland Police,-1.241595,54.657784,On or near OWTON MANOR LANE,E01011977,Hartlepool 012C,Investigation complete; no suspect identified
9fb7d0bd7d4bca038ddf43e1b381d35be1c29ab8f86ddc3f9e3f53e7d49a3206,2015-11,Cleveland Police,Cleveland Police,-1.327108,54.568905,On or near HONISTER CLOSE,E01012254,Stockton-on-Tees 012E,Investigation complete; no suspect identified
f85cfcb51c2207fa304abd6d5e7b35295af5c36f0159803bdbc44e6f72fdcfe0,2015-11,Cleveland Police,Cleveland Police,-1.222900,54.557820,On or near MARTON ROAD,E01012018,Middlesbrough 011A,Investigation complete; no suspect identified
236a0294a75c76e2874dc081b053e76d2277021ab178ba4bb4dd2f0f137fa557,2015-11,Cleveland Police,Cleveland Police,-1.165407,54.530592,On or near GUISBOROUGH ROAD,E01032594,Redcar and Cleveland 021E,Investigation complete; no suspect identified
8f22df9ba75b1ff8649921c6f342981cfd840a3bdf8f144f7b5aaa42b886a3e9,2015-11,Cleveland Police,Cleveland Police,-1.303593,54.551076,On or near GRANGE ROAD,E01012288,Stockton-on-Tees 017C,Investigation complete; no suspect identified
d43b75c0108a9640370d54541dbe389268a36b9ba9b6a8b738dd4a520a43ef4f,2015-11,Cleveland Police,Cleveland Police,-1.290228,54.606709,On or near Police Station,E01012276,Stockton-on-Tees 002E,Investigation complete; no suspect identified
db93f5af83b41529629ce21bac1fbffa6f6b0f523bce31d044f725be272eefd6,2015-11,Cleveland Police,Cleveland Police,-1.310409,54.586911,On or near Supermarket,E01012259,Stockton-on-Tees 010D,Investigation complete; no suspect identified
e400c63315d3bfd65c34224f8027c84e4359402bc92458ef2f92b98bab5a2170,2015-11,Cleveland Police,Cleveland Police,-1.310409,54.586911,On or near Supermarket,E01012259,Stockton-on-Tees 010D,Investigation complete; no suspect identified
c14e5413cfe9f7b37bff390c51646b1375363c6bc11dd7652ace4049b5ec0d3f,2015-11,Cleveland Police,Cleveland Police,-1.258132,54.545477,On or near Coniston Shops,E01012010,Middlesbrough 012D,Investigation complete; no suspect identified
3c15055aeb843a2827693f6717778d534fef7f5c89ec0695982444e65a2de081,2015-11,Cleveland Police,Cleveland Police,-1.258288,54.567595,On or near AIDAN COURT,E01012014,Middlesbrough 008D,Investigation complete; no suspect identified
c59b3943362d80f9dd949630c2b76dabc8ceb9a40e4d86de0acba50eeaeb375a,2015-11,Cleveland Police,Cleveland Police,-1.350734,54.589857,On or near Petrol Station,E01012250,Stockton-on-Tees 009E,Investigation complete; no suspect identified
3e02a092c403b116e5b38de47bffea5b3287332dbde3d22d892c65d5d389f47a,2015-11,Cleveland Police,Cleveland Police,-1.360250,54.587013,On or near DRYBURN ROAD,E01012250,Stockton-on-Tees 009E,Investigation complete; no suspect identified
ee76a4e635d8408a93a11d13832680a68d265cad9199fa16c88fd4405b17b337,2015-11,Cleveland Police,Cleveland Police,-1.236596,54.660682,On or near Supermarket,E01011978,Hartlepool 012D,Investigation complete; no suspect identified
64a20b18ace7e1e04102480c8d735f6af5a70a23d035bd95fedd287e2120e145,2015-11,Cleveland Police,Cleveland Police,-1.321559,54.561253,On or near LEYBOURNE TERRACE,E01033477,Stockton-on-Tees 014G,Investigation complete; no suspect identified
fca699ee4396513568518d311fb4cf9510fb12a9adaa296daf5233fef9da3c64,2015-11,Cleveland Police,Cleveland Police,-1.237268,54.570071,On or near BARRITT STREET,E01012092,Middlesbrough 001D,Investigation complete; no suspect identified
4bd5127ab2583abcb5c5d69be1f474c3e059352eb2e16110bf41e2b0795cedef,2015-11,Cleveland Police,Cleveland Police,-1.243510,54.560449,On or near Supermarket,E01012081,Middlesbrough 005D,Investigation complete; no suspect identified
67b0bdfafacea2a61a306a7204b5350a893f6a1fe47425e630d6ed65ba4049ad,2015-11,Cleveland Police,Cleveland Police,-1.316644,54.517620,On or near Supermarket,E01012228,Stockton-on-Tees 022A,Investigation complete; no suspect identified
5cfe11f64f2376eaef663b82721c593e972d00d0ab74dd922e0debcf3c1e00da,2015-11,Cleveland Police,Cleveland Police,-1.213734,54.683785,On or near Supermarket,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
8ed25efc9a12325bf2290a7b03bb1b40507ebad24122d1edbbba5858a70feeea,2015-11,Cleveland Police,Cleveland Police,-1.235581,54.561055,On or near WINCHESTER ROAD,E01012080,Middlesbrough 005C,Investigation complete; no suspect identified
982b6533ea9c295d347314e1292478a717f9e01911c94d501fc4f5d3b17ab7e2,2015-11,Cleveland Police,Cleveland Police,-1.241993,54.521327,On or near DALCROSS COURT,E01012044,Middlesbrough 018C,Investigation complete; no suspect identified
827978a260f5a33da6f78f5a690798275ba219b80a86cfc33128025f7466ae35,2015-11,Cleveland Police,Cleveland Police,-1.314481,54.579412,On or near DALTON GROVE,E01012194,Stockton-on-Tees 010A,Investigation complete; no suspect identified
f6eb49ad18269bfef131794f9729931d7a2a97a5634c77fe7f705599bff55252,2015-11,Cleveland Police,Cleveland Police,-1.300960,54.583891,On or near CARMEL GARDENS,E01012258,Stockton-on-Tees 010C,Investigation complete; no suspect identified
f0c2db6900e04673c4733dfee2e524be357d8b8d2aaabf1f7f74a372c7281aa7,2015-11,Cleveland Police,Cleveland Police,-1.241993,54.521327,On or near DALCROSS COURT,E01012044,Middlesbrough 018C,Investigation complete; no suspect identified
fbf00354c2285ec8e6bc4db895ee3ee6473f857ce817cfac642d82473f7acc7b,2015-11,Cleveland Police,Cleveland Police,-1.306877,54.613600,On or near ELTON ROAD,E01012257,Stockton-on-Tees 002C,Investigation complete; no suspect identified
8569ea18c1e15a2a57d7e1f1aba10da5cbe5624f41796823ba40a6f2e9edf7f5,2015-11,Cleveland Police,Cleveland Police,-1.311517,54.569851,On or near HAFFRON AVENUE,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
c1072b6a2cd19bb504319e7746304b092e3e42aed0c1ea6ab36993f082b2a583,2015-11,Cleveland Police,Cleveland Police,-1.366131,54.551007,On or near DURHAM LANE,E01012269,Stockton-on-Tees 005B,Investigation complete; no suspect identified
67501d6b48d4be0344596cdb239bf15dc882c22aa77f0de88d5831faf64c6a0a,2015-11,Cleveland Police,Cleveland Police,-1.324955,54.557848,On or near CRANBOURNE TERRACE,E01033477,Stockton-on-Tees 014G,Investigation complete; no suspect identified
90d316ae5a8059ed1131533d5852d02cd992e151198abee02232f93e30152936,2015-11,Cleveland Police,Cleveland Police,-1.232985,54.570017,On or near WOODLANDS ROAD,E01012092,Middlesbrough 001D,Investigation complete; no suspect identified
217b94ad66252bc99ceaa7753ec9cba02da1f6d824fd9928ea6bb8b23c9e4181,2015-11,Cleveland Police,Cleveland Police,-1.279175,54.607498,On or near Supermarket,E01012215,Stockton-on-Tees 003D,Investigation complete; no suspect identified
57ce1608e9f26984bad561c5bf87c42f9291a66bb8bef22225d56324243812db,2015-11,Cleveland Police,Cleveland Police,-1.136908,54.565218,On or near Parking Area,E01012108,Redcar and Cleveland 011A,Investigation complete; no suspect identified
2fa7eb38d649d4053e5d56b214758794616cca67a3f587628e4a3751c683a9c9,2015-11,Cleveland Police,Cleveland Police,-1.006525,54.588258,On or near LORAINE CLOSE,E01012156,Redcar and Cleveland 006G,Investigation complete; no suspect identified
78fd1e01009fe6ca55664632b0203e9ef761bf438298e010f3853b0f4713b080,2015-11,Cleveland Police,Cleveland Police,-1.221233,54.688255,On or near CHRISTOPHER STREET,E01011973,Hartlepool 005A,Investigation complete; no suspect identified
18b0d84c7de5021e3dba9dbd95ae841be1b44ce6afa4af3b5476493d6878f5c0,2015-11,Cleveland Police,Cleveland Police,-1.207375,54.520315,On or near THE PASTURES,E01012032,Middlesbrough 019C,Investigation complete; no suspect identified
f96028277f2d7b6ac3c365e2df43b4ed89f2ffb649adf1dabeded07400dbdf98,2015-11,Cleveland Police,Cleveland Police,-1.239138,54.570154,On or near Parking Area,E01012039,Middlesbrough 003D,Investigation complete; no suspect identified
